Formatted Date,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Temperature (C),Rain
2023-08-11 02:00:00.000 +0200,15.8,0.84,3.5,315.0,15.0,0.0,1009.37,15.8,1
2023-08-11 03:00:00.000 +0200,17.0,0.92,2.7,55.0,14.9,0.0,1008.06,17.0,1
2023-08-11 04:00:00.000 +0200,17.1,0.86,6.6,289.0,15.8,0.0,1007.86,17.1,1
2023-08-11 05:00:00.000 +0200,16.5,0.79,7.0,307.0,15.0,0.0,1008.06,16.5,1
2023-08-11 06:00:00.000 +0200,15.0,0.83,9.5,299.0,11.2,0.0,1007.87,15.0,1
2023-08-11 07:00:00.000 +0200,16.0,0.81,12.4,299.0,11.2,0.0,1007.98,16.0,1
2023-08-11 08:00:00.000 +0200,16.2,0.81,15.9,306.0,10.0,0.0,1008.07,16.2,1
2023-08-11 09:00:00.000 +0200,18.8,0.68,22.1,309.0,10.0,0.0,1007.86,18.8,1
2023-08-11 10:00:00.000 +0200,21.1,0.68,20.2,300.0,10.0,0.0,1007.95,21.1,1
2023-08-11 11:00:00.000 +0200,22.5,0.62,15.2,309.0,10.0,0.0,1008.2,22.5,1
2023-08-11 12:00:00.000 +0200,23.8,0.54,17.2,290.0,11.3,0.0,1007.95,23.8,1
2023-08-11 13:00:00.000 +0200,23.9,0.51,15.6,309.0,11.3,0.0,1008.03,23.9,1
2023-08-11 14:00:00.000 +0200,25.8,0.44,16.4,308.0,11.4,0.0,1008.03,25.8,1
2023-08-11 15:00:00.000 +0200,25.9,0.43,21.7,290.0,11.3,0.0,1007.73,25.9,1
2023-08-11 16:00:00.000 +0200,25.0,0.42,20.1,290.0,10.0,0.0,1007.71,25.0,1
2023-08-11 17:00:00.000 +0200,24.9,0.43,18.7,288.0,10.4,0.0,1007.73,24.9,1
2023-08-11 18:00:00.000 +0200,24.9,0.45,17.0,299.0,10.0,0.0,1007.81,24.9,1
2023-08-11 19:00:00.000 +0200,22.8,0.51,12.4,290.0,11.2,0.0,1008.02,22.8,1
2023-08-11 20:00:00.000 +0200,19.3,0.7,7.3,280.0,11.4,0.0,1008.55,19.3,1
2023-08-11 21:00:00.000 +0200,17.8,0.78,4.8,260.0,10.0,0.0,1008.62,17.8,1
2023-08-11 22:00:00.000 +0200,17.8,0.75,3.5,256.0,15.8,0.0,1008.73,17.8,1
2023-08-11 23:00:00.000 +0200,16.5,0.79,6.3,279.0,15.0,0.0,1009.41,16.5,1
2023-08-12 00:00:00.000 +0200,15.7,0.83,6.5,281.0,15.8,0.0,1009.79,15.7,1
2023-08-12 01:00:00.000 +0200,15.6,0.81,3.4,299.0,15.8,0.0,1009.69,15.6,1
2023-08-12 02:00:00.000 +0200,16.2,0.93,4.2,279.0,14.7,0.0,1007.41,16.2,1
2023-08-12 03:00:00.000 +0200,15.6,0.84,6.3,281.0,15.8,0.0,1009.61,15.6,1
2023-08-12 04:00:00.000 +0200,15.6,0.81,3.3,306.0,15.8,0.0,1009.32,15.6,1
2023-08-12 05:00:00.000 +0200,15.6,0.81,3.7,327.0,15.0,0.0,1009.37,15.6,1
2023-08-12 06:00:00.000 +0200,15.1,0.83,7.8,348.0,10.0,0.0,1009.14,15.1,1
2023-08-12 07:00:00.000 +0200,17.1,0.73,9.3,339.0,10.0,0.0,1009.12,17.1,1
2023-08-12 08:00:00.000 +0200,17.5,0.72,7.4,10.0,10.0,0.0,1009.19,17.5,1
2023-08-12 09:00:00.000 +0200,17.7,0.71,8.8,48.0,10.0,0.0,1009.19,17.7,1
2023-08-12 10:00:00.000 +0200,18.8,0.69,8.8,59.0,10.0,0.0,1008.99,18.8,1
2023-08-12 11:00:00.000 +0200,19.7,0.67,8.7,60.0,11.0,0.0,1008.93,19.7,1
2023-08-12 12:00:00.000 +0200,18.8,0.78,10.6,70.0,11.3,0.0,1008.11,18.8,1
2023-08-12 13:00:00.000 +0200,20.0,0.77,4.7,69.0,11.3,0.0,1007.52,20.0,1
2023-08-12 14:00:00.000 +0200,21.2,0.72,7.8,108.0,11.4,0.0,1007.29,21.2,1
2023-08-12 15:00:00.000 +0200,23.7,0.67,11.0,89.0,11.2,0.0,1006.83,23.7,1
2023-08-12 16:00:00.000 +0200,23.6,0.6,15.2,147.0,11.2,0.0,1006.16,23.6,1
2023-08-12 17:00:00.000 +0200,23.8,0.62,10.6,152.0,11.4,0.0,1005.9,23.8,1
2023-08-12 18:00:00.000 +0200,22.0,0.7,25.0,200.0,11.3,0.0,1005.65,22.0,1
2023-08-12 19:00:00.000 +0200,20.0,0.7,16.2,190.0,11.1,0.0,1006.32,20.0,1
2023-08-12 20:00:00.000 +0200,18.9,0.8,8.3,189.0,11.3,0.0,1006.71,18.9,1
2023-08-12 21:00:00.000 +0200,17.3,0.88,7.8,149.0,9.9,0.0,1007.17,17.3,1
2023-08-12 22:00:00.000 +0200,16.2,0.9,6.0,159.0,15.4,0.0,1007.38,16.2,1
2023-08-12 23:00:00.000 +0200,15.8,0.93,6.3,149.0,14.2,0.0,1007.32,15.8,1
2023-08-13 00:00:00.000 +0200,16.7,0.93,6.0,112.0,3.9,0.0,1007.28,16.7,1
2023-08-13 01:00:00.000 +0200,16.7,0.97,13.1,121.0,15.6,0.0,1006.86,16.7,1
2023-08-13 02:00:00.000 +0200,16.3,0.97,5.5,192.0,6.7,0.0,1009.54,16.3,1
2023-08-13 03:00:00.000 +0200,16.1,0.97,11.0,270.0,14.6,0.0,1007.4,16.1,1
2023-08-13 04:00:00.000 +0200,16.1,0.97,3.1,35.0,14.6,0.0,1006.87,16.1,1
2023-08-13 05:00:00.000 +0200,15.6,0.96,2.8,287.0,7.8,0.0,1007.66,15.6,1
2023-08-13 06:00:00.000 +0200,14.5,1.0,3.0,83.0,4.9,0.0,1007.73,14.5,1
2023-08-13 07:00:00.000 +0200,17.1,0.99,10.8,171.0,6.9,0.0,1007.8,17.1,1
2023-08-13 08:00:00.000 +0200,17.7,0.96,9.6,143.0,10.5,0.0,1008.39,17.7,1
2023-08-13 09:00:00.000 +0200,19.8,0.85,10.5,162.0,11.3,0.0,1008.32,19.8,1
2023-08-13 10:00:00.000 +0200,22.0,0.74,10.8,229.0,11.3,0.0,1008.71,22.0,1
2023-08-13 11:00:00.000 +0200,21.1,0.73,9.5,237.0,11.1,0.0,1009.28,21.1,1
2023-08-13 12:00:00.000 +0200,21.0,0.73,15.1,259.0,11.3,0.0,1009.72,21.0,1
2023-08-13 13:00:00.000 +0200,18.9,0.89,13.5,237.0,7.3,0.0,1010.77,18.9,1
2023-08-13 14:00:00.000 +0200,18.9,0.9,3.4,274.0,6.5,0.0,1010.97,18.9,1
2023-08-13 15:00:00.000 +0200,20.1,0.78,4.7,213.0,11.3,0.0,1010.28,20.1,1
2023-08-13 16:00:00.000 +0200,21.1,0.73,9.1,132.0,11.3,0.0,1009.53,21.1,1
2023-08-13 17:00:00.000 +0200,20.1,0.78,0.4,167.0,11.1,0.0,1009.78,20.1,1
2023-08-13 18:00:00.000 +0200,20.0,0.83,0.1,255.0,11.3,0.0,1009.83,20.0,1
2023-08-13 19:00:00.000 +0200,18.9,0.9,0.0,17.0,11.3,0.0,1010.18,18.9,1
2023-08-13 20:00:00.000 +0200,18.0,0.96,3.8,89.0,11.1,0.0,1010.43,18.0,1
2023-08-13 21:00:00.000 +0200,17.7,0.97,12.2,129.0,11.2,0.0,1010.09,17.7,1
2023-08-13 22:00:00.000 +0200,17.7,0.93,10.6,130.0,12.0,0.0,1009.92,17.7,1
2023-08-13 23:00:00.000 +0200,16.8,0.97,5.4,143.0,8.1,0.0,1010.08,16.8,1
2023-08-14 00:00:00.000 +0200,16.7,0.97,6.2,159.0,8.0,0.0,1010.49,16.7,1
2023-08-14 01:00:00.000 +0200,16.2,0.97,6.3,169.0,6.1,0.0,1010.1,16.2,1
2023-08-14 02:00:00.000 +0200,17.0,0.91,5.4,178.0,13.7,0.0,1013.23,17.0,1
2023-08-14 03:00:00.000 +0200,16.1,0.97,2.9,283.0,6.1,0.0,1010.3,16.1,1
2023-08-14 04:00:00.000 +0200,16.1,0.97,2.8,306.0,6.1,0.0,1010.48,16.1,1
2023-08-14 05:00:00.000 +0200,15.6,0.96,5.8,224.0,6.6,0.0,1010.86,15.6,1
2023-08-14 06:00:00.000 +0200,14.0,1.0,3.1,199.0,6.0,0.0,1010.7,14.0,1
2023-08-14 07:00:00.000 +0200,16.1,0.93,9.4,210.0,6.0,0.0,1011.39,16.1,1
2023-08-14 08:00:00.000 +0200,16.1,0.93,9.1,220.0,3.7,0.0,1011.92,16.1,1
2023-08-14 09:00:00.000 +0200,16.2,0.99,7.6,230.0,5.0,0.0,1012.57,16.2,1
2023-08-14 10:00:00.000 +0200,17.8,0.89,7.7,200.0,11.3,0.0,1013.15,17.8,1
2023-08-14 11:00:00.000 +0200,18.9,0.84,5.2,217.0,10.9,0.0,1013.59,18.9,1
2023-08-14 12:00:00.000 +0200,20.2,0.77,7.9,202.0,11.3,0.0,1013.43,20.2,1
2023-08-14 13:00:00.000 +0200,22.3,0.67,11.1,208.0,11.3,0.0,1013.32,22.3,1
2023-08-14 14:00:00.000 +0200,22.4,0.7,13.0,198.0,11.4,0.0,1013.49,22.4,1
2023-08-14 15:00:00.000 +0200,23.9,0.54,10.9,209.0,11.3,0.0,1013.22,23.9,1
2023-08-14 16:00:00.000 +0200,23.9,0.58,9.5,201.0,11.3,0.0,1012.83,23.9,1
2023-08-14 17:00:00.000 +0200,23.0,0.56,11.8,165.0,11.4,0.0,1012.85,23.0,1
2023-08-14 18:00:00.000 +0200,22.5,0.58,10.8,159.0,11.1,0.0,0.0,22.5,1
2023-08-14 19:00:00.000 +0200,20.9,0.7,4.6,148.0,11.3,0.0,1012.28,20.9,1
2023-08-14 20:00:00.000 +0200,19.2,0.82,0.8,121.0,10.0,0.0,1012.44,19.2,1
2023-08-14 21:00:00.000 +0200,17.7,0.84,9.1,111.0,10.0,0.0,1012.44,17.7,1
2023-08-14 22:00:00.000 +0200,18.2,0.81,6.2,111.0,15.8,0.0,1012.62,18.2,1
2023-08-14 23:00:00.000 +0200,17.8,0.88,1.6,289.0,15.0,0.0,1013.45,17.8,1
2023-08-15 00:00:00.000 +0200,17.7,0.84,12.9,309.0,15.8,0.0,1013.41,17.7,1
2023-08-15 01:00:00.000 +0200,17.2,0.9,3.1,104.0,15.7,0.0,1013.5,17.2,1
2023-08-15 02:00:00.000 +0200,15.3,0.9,2.6,126.0,14.2,0.0,1015.55,15.3,1
2023-08-15 03:00:00.000 +0200,16.6,0.93,3.3,142.0,15.8,0.0,1013.21,16.6,1
2023-08-15 04:00:00.000 +0200,16.1,0.96,6.0,338.0,14.9,0.0,1013.21,16.1,1
2023-08-15 05:00:00.000 +0200,15.6,0.93,2.5,316.0,14.1,0.0,1013.5,15.6,1
2023-08-15 06:00:00.000 +0200,14.9,0.93,4.7,191.0,9.9,0.0,1013.79,14.9,1
2023-08-15 07:00:00.000 +0200,17.1,0.93,7.9,201.0,10.0,0.0,1014.1,17.1,1
2023-08-15 08:00:00.000 +0200,18.7,0.85,7.4,223.0,10.4,0.0,1014.13,18.7,1
2023-08-15 09:00:00.000 +0200,19.8,0.79,11.1,270.0,11.2,0.0,1014.61,19.8,1
2023-08-15 10:00:00.000 +0200,21.1,0.73,7.8,264.0,11.2,0.0,0.0,21.1,1
2023-08-15 11:00:00.000 +0200,22.2,0.63,11.2,254.0,11.4,0.0,1015.48,22.2,1
2023-08-15 12:00:00.000 +0200,22.8,0.57,12.6,279.0,11.4,0.0,1015.0,22.8,1
2023-08-15 13:00:00.000 +0200,23.8,0.54,13.6,279.0,11.4,0.0,1015.18,23.8,1
2023-08-15 14:00:00.000 +0200,23.5,0.51,10.8,255.0,15.3,0.0,1015.29,23.5,1
2023-08-15 15:00:00.000 +0200,24.0,0.53,10.8,239.0,11.2,0.0,1015.17,24.0,1
2023-08-15 16:00:00.000 +0200,25.0,0.5,10.8,229.0,11.2,0.0,1014.96,25.0,1
2023-08-15 17:00:00.000 +0200,24.0,0.53,12.3,220.0,11.2,0.0,1014.66,24.0,1
2023-08-15 18:00:00.000 +0200,24.0,0.5,12.3,229.0,11.2,0.0,1014.77,24.0,1
2023-08-15 19:00:00.000 +0200,23.9,0.54,3.1,246.0,11.2,0.0,1014.68,23.9,1
2023-08-15 20:00:00.000 +0200,19.3,0.75,0.5,291.0,10.4,0.0,1015.04,19.3,1
2023-08-15 21:00:00.000 +0200,17.3,0.87,3.1,63.0,10.0,0.0,1015.58,17.3,1
2023-08-15 22:00:00.000 +0200,16.6,0.93,3.1,148.0,15.8,0.0,1015.88,16.6,1
2023-08-15 23:00:00.000 +0200,16.7,0.87,3.3,107.0,15.0,0.0,1015.95,16.7,1
2023-08-16 00:00:00.000 +0200,15.1,0.93,2.3,98.0,15.8,0.0,1015.99,15.1,1
2023-08-16 01:00:00.000 +0200,14.5,0.93,3.0,111.0,14.9,0.0,1015.89,14.5,1
2023-08-16 02:00:00.000 +0200,17.8,0.8,12.3,136.0,15.0,0.0,1012.82,17.8,1
2023-08-16 03:00:00.000 +0200,14.4,0.93,3.2,138.0,14.9,0.0,1015.98,14.4,1
2023-08-16 04:00:00.000 +0200,13.9,0.96,3.1,128.0,14.9,0.0,1015.71,13.9,1
2023-08-16 05:00:00.000 +0200,14.4,0.9,5.6,121.0,14.1,0.0,1015.63,14.4,1
2023-08-16 06:00:00.000 +0200,14.9,0.87,4.6,129.0,11.0,0.0,1015.59,14.9,1
2023-08-16 07:00:00.000 +0200,17.0,0.82,9.0,149.0,11.2,0.0,1015.49,17.0,1
2023-08-16 08:00:00.000 +0200,18.8,0.78,8.7,153.0,11.0,0.0,1015.64,18.8,1
2023-08-16 09:00:00.000 +0200,21.2,0.73,12.3,140.0,11.2,0.0,1015.46,21.2,1
2023-08-16 10:00:00.000 +0200,23.9,0.62,12.7,120.0,11.2,0.0,1015.35,23.9,1
2023-08-16 11:00:00.000 +0200,25.0,0.56,15.4,146.0,10.4,0.0,1015.21,25.0,1
2023-08-16 12:00:00.000 +0200,26.1,0.47,14.4,130.0,10.0,0.0,1014.56,26.1,1
2023-08-16 13:00:00.000 +0200,27.3,0.44,15.9,149.0,10.0,0.0,1014.36,27.2,1
2023-08-16 14:00:00.000 +0200,27.4,0.39,14.6,140.0,10.4,0.0,1014.11,27.7,1
2023-08-16 15:00:00.000 +0200,27.5,0.4,15.9,150.0,10.0,0.0,1013.56,27.8,1
2023-08-16 16:00:00.000 +0200,27.4,0.39,15.8,169.0,10.0,0.0,1013.07,27.8,1
2023-08-16 17:00:00.000 +0200,27.4,0.37,13.6,149.0,10.4,0.0,1012.83,27.9,1
2023-08-16 18:00:00.000 +0200,26.2,0.43,10.7,138.0,10.0,0.0,1012.55,26.2,1
2023-08-16 19:00:00.000 +0200,24.0,0.54,8.0,121.0,10.0,0.0,1012.46,24.0,1
2023-08-16 20:00:00.000 +0200,22.6,0.58,10.6,118.0,10.4,0.0,1012.52,22.6,1
2023-08-16 21:00:00.000 +0200,21.1,0.6,10.9,110.0,10.0,0.0,1012.58,21.1,1
2023-08-16 22:00:00.000 +0200,20.4,0.67,10.9,110.0,15.8,0.0,1012.41,20.4,1
2023-08-16 23:00:00.000 +0200,20.4,0.7,10.3,112.0,15.0,0.0,1012.66,20.4,1
2023-08-17 00:00:00.000 +0200,19.4,0.74,11.0,139.0,15.8,0.0,1012.6,19.4,1
2023-08-17 01:00:00.000 +0200,18.8,0.76,10.8,139.0,15.8,0.0,1012.59,18.8,1
2023-08-17 02:00:00.000 +0200,19.9,0.85,10.1,139.0,15.0,0.0,1012.55,19.9,1
2023-08-17 03:00:00.000 +0200,17.2,0.84,13.9,138.0,15.8,0.0,1012.09,17.2,1
2023-08-17 04:00:00.000 +0200,16.6,0.87,14.3,138.0,15.8,0.0,1012.11,16.6,1
2023-08-17 05:00:00.000 +0200,16.6,0.88,10.0,146.0,15.0,0.0,1012.39,16.6,1
2023-08-17 06:00:00.000 +0200,16.1,0.87,9.5,149.0,8.1,0.0,1012.38,16.1,1
2023-08-17 07:00:00.000 +0200,17.7,0.84,11.0,131.0,10.0,0.0,1012.66,17.7,1
2023-08-17 08:00:00.000 +0200,20.8,0.7,14.8,148.0,10.0,0.0,1012.65,20.8,1
2023-08-17 09:00:00.000 +0200,22.7,0.67,15.5,159.0,10.0,0.0,1012.39,22.7,1
2023-08-17 10:00:00.000 +0200,26.0,0.55,16.9,179.0,10.0,0.0,1012.47,26.0,1
2023-08-17 11:00:00.000 +0200,26.1,0.58,13.3,189.0,15.3,0.0,1012.91,26.1,1
2023-08-17 12:00:00.000 +0200,29.6,0.51,9.7,177.0,10.0,0.0,0.0,28.8,1
2023-08-17 13:00:00.000 +0200,29.8,0.51,10.8,197.0,10.0,0.0,1012.36,29.0,1
2023-08-17 14:00:00.000 +0200,31.7,0.45,7.6,201.0,10.4,0.0,1012.33,31.0,1
2023-08-17 15:00:00.000 +0200,30.6,0.36,11.2,160.0,16.1,0.0,1011.95,31.1,1
2023-08-17 16:00:00.000 +0200,31.3,0.41,11.3,186.0,10.0,0.0,1011.74,31.1,1
2023-08-17 17:00:00.000 +0200,31.3,0.41,10.8,165.0,10.4,0.0,1011.73,31.2,1
2023-08-17 18:00:00.000 +0200,30.7,0.48,11.1,162.0,10.0,0.0,1011.45,30.0,1
2023-08-17 19:00:00.000 +0200,29.1,0.58,9.2,170.0,10.0,0.0,1011.65,27.9,1
2023-08-17 20:00:00.000 +0200,25.4,0.66,8.0,168.0,10.0,0.0,1011.99,25.4,1
2023-08-17 21:00:00.000 +0200,22.8,0.79,4.6,178.0,10.0,0.0,1012.36,22.8,1
2023-08-17 22:00:00.000 +0200,22.7,0.79,6.6,150.0,15.8,0.0,1012.47,22.7,1
2023-08-17 23:00:00.000 +0200,21.2,0.84,6.5,132.0,15.0,0.0,1012.57,21.2,1
2023-08-18 00:00:00.000 +0200,21.6,0.81,6.4,152.0,15.8,0.0,1012.66,21.6,1
2023-08-18 01:00:00.000 +0200,21.4,0.82,10.8,150.0,15.8,0.0,1012.39,21.4,1
2023-08-18 02:00:00.000 +0200,19.5,0.92,2.9,211.0,15.0,0.0,1015.42,19.5,1
2023-08-18 03:00:00.000 +0200,19.9,0.88,13.5,140.0,15.8,0.0,1012.38,19.9,1
2023-08-18 04:00:00.000 +0200,19.3,0.87,10.9,150.0,15.8,0.0,1012.48,19.3,1
2023-08-18 05:00:00.000 +0200,18.8,0.91,10.2,147.0,14.9,0.0,1012.44,18.8,1
2023-08-18 06:00:00.000 +0200,18.8,0.9,8.0,159.0,7.1,0.0,1012.47,18.8,1
2023-08-18 07:00:00.000 +0200,19.9,0.87,11.0,150.0,9.8,0.0,1012.85,19.9,1
2023-08-18 08:00:00.000 +0200,22.1,0.81,14.5,168.0,9.8,0.0,1012.81,22.1,1
2023-08-18 09:00:00.000 +0200,25.0,0.69,16.0,180.0,9.9,0.0,0.0,25.0,1
2023-08-18 10:00:00.000 +0200,25.0,0.74,11.2,179.0,10.0,0.0,1013.17,25.0,1
2023-08-18 11:00:00.000 +0200,29.1,0.67,13.8,180.0,10.0,0.0,1014.0,27.3,1
2023-08-18 12:00:00.000 +0200,29.6,0.62,16.0,170.0,10.0,0.0,1013.21,28.0,1
2023-08-18 13:00:00.000 +0200,31.3,0.5,17.4,162.0,10.0,0.0,1012.98,30.1,1
2023-08-18 14:00:00.000 +0200,31.7,0.45,23.7,181.0,10.0,0.0,1012.5,31.0,1
2023-08-18 15:00:00.000 +0200,32.5,0.47,17.5,183.0,11.2,0.0,1012.44,31.2,1
2023-08-18 16:00:00.000 +0200,32.9,0.42,16.3,211.0,10.0,0.0,1012.52,32.2,1
2023-08-18 17:00:00.000 +0200,33.2,0.4,12.4,220.0,10.4,0.0,1012.62,32.5,1
2023-08-18 18:00:00.000 +0200,31.6,0.44,10.2,238.0,10.0,0.0,1012.44,31.0,1
2023-08-18 19:00:00.000 +0200,30.2,0.54,8.4,222.0,10.0,0.0,1012.65,29.0,1
2023-08-18 20:00:00.000 +0200,26.5,0.64,7.7,232.0,10.4,0.0,1013.44,26.5,1
2023-08-18 21:00:00.000 +0200,22.9,0.73,8.1,211.0,10.0,0.0,1014.17,22.9,1
2023-08-18 22:00:00.000 +0200,23.4,0.73,6.7,211.0,15.8,0.0,1014.58,23.4,1
2023-08-18 23:00:00.000 +0200,22.5,0.83,3.5,249.0,15.0,0.0,1015.15,22.5,1
2023-08-19 00:00:00.000 +0200,22.6,0.77,6.1,266.0,15.8,0.0,1015.69,22.6,1
2023-08-19 01:00:00.000 +0200,20.0,0.9,3.6,196.0,15.8,0.0,1015.99,20.0,1
2023-08-19 02:00:00.000 +0200,21.0,0.87,3.1,121.0,15.8,0.0,1016.78,21.0,1
2023-08-19 03:00:00.000 +0200,18.9,0.9,3.7,237.0,15.8,0.0,1016.49,18.9,1
2023-08-19 04:00:00.000 +0200,18.3,0.93,6.4,176.0,15.8,0.0,1016.69,18.3,1
2023-08-19 05:00:00.000 +0200,18.9,0.93,5.6,186.0,11.7,0.0,1016.84,18.9,1
2023-08-19 06:00:00.000 +0200,17.3,0.99,4.8,174.0,11.2,0.0,1017.27,17.3,1
2023-08-19 07:00:00.000 +0200,19.9,0.87,5.0,210.0,10.0,0.0,1017.3,19.9,1
2023-08-19 08:00:00.000 +0200,23.6,0.74,7.9,243.0,10.4,0.0,1017.88,23.6,1
2023-08-19 09:00:00.000 +0200,26.0,0.61,10.9,238.0,10.0,0.0,1017.85,26.0,1
2023-08-19 10:00:00.000 +0200,28.6,0.55,12.7,237.0,10.0,0.0,1017.78,27.7,1
2023-08-19 11:00:00.000 +0200,29.4,0.5,15.9,230.0,10.0,0.0,1018.19,28.8,1
2023-08-19 12:00:00.000 +0200,30.4,0.47,20.3,259.0,10.0,0.0,1018.67,29.9,1
2023-08-19 13:00:00.000 +0200,31.6,0.45,17.2,248.0,10.0,0.0,1018.15,31.0,1
2023-08-19 14:00:00.000 +0200,32.4,0.41,11.3,255.0,10.4,0.0,1017.78,31.9,1
2023-08-19 15:00:00.000 +0200,32.8,0.42,15.4,220.0,10.0,0.0,1016.77,32.1,1
2023-08-19 16:00:00.000 +0200,32.2,0.39,17.3,220.0,10.0,0.0,1017.07,32.1,1
2023-08-19 17:00:00.000 +0200,31.7,0.44,17.2,238.0,10.0,0.0,1017.26,31.1,1
2023-08-19 18:00:00.000 +0200,31.6,0.44,12.4,221.0,10.0,0.0,1017.23,31.0,1
2023-08-19 19:00:00.000 +0200,28.8,0.64,10.8,162.0,10.0,0.0,1016.27,27.3,1
2023-08-19 20:00:00.000 +0200,25.5,0.68,0.9,328.0,10.4,0.0,1016.14,25.5,1
2023-08-19 21:00:00.000 +0200,22.8,0.84,4.6,182.0,10.0,0.0,1017.94,22.8,1
2023-08-19 22:00:00.000 +0200,23.2,0.79,6.2,169.0,15.8,0.0,1017.58,23.2,1
2023-08-19 23:00:00.000 +0200,22.2,0.85,2.8,133.0,15.0,0.0,1017.7,22.2,1
2023-08-02 00:00:00.000 +0200,20.4,0.84,23.9,339.0,15.6,0.0,1008.14,20.4,1
2023-08-02 01:00:00.000 +0200,19.9,0.85,10.4,329.0,15.6,0.0,1008.38,19.9,1
2023-08-02 02:00:00.000 +0200,16.8,0.92,6.6,354.0,15.0,0.0,1009.23,16.8,1
2023-08-02 03:00:00.000 +0200,19.4,0.9,10.2,29.0,15.7,0.0,1007.8,19.4,1
2023-08-02 04:00:00.000 +0200,18.9,0.93,4.9,280.0,14.8,0.0,1007.64,18.9,1
2023-08-02 05:00:00.000 +0200,18.9,0.93,5.8,292.0,13.9,0.0,1007.73,18.9,1
2023-08-02 06:00:00.000 +0200,17.9,0.97,5.1,280.0,10.9,0.0,1008.14,17.9,1
2023-08-02 07:00:00.000 +0200,18.9,0.99,4.9,254.0,10.9,0.0,1009.1,18.9,1
2023-08-02 08:00:00.000 +0200,20.1,0.92,9.8,273.0,11.2,0.0,1009.47,20.1,1
2023-08-02 09:00:00.000 +0200,21.1,0.87,12.3,318.0,11.3,0.0,1009.31,21.1,1
2023-08-02 10:00:00.000 +0200,22.2,0.81,12.8,319.0,11.2,0.0,1009.21,22.2,1
2023-08-02 11:00:00.000 +0200,23.5,0.71,16.2,318.0,11.4,0.0,1009.38,23.5,1
2023-08-02 12:00:00.000 +0200,23.8,0.69,14.3,301.0,11.3,0.0,1009.41,23.8,1
2023-08-02 13:00:00.000 +0200,25.0,0.62,12.7,318.0,11.3,0.0,1009.02,25.0,1
2023-08-02 14:00:00.000 +0200,25.9,0.58,10.7,295.0,11.4,0.0,1009.0,25.9,1
2023-08-02 15:00:00.000 +0200,25.0,0.62,15.9,290.0,11.3,0.0,1008.75,25.0,1
2023-08-02 16:00:00.000 +0200,24.8,0.58,17.0,319.0,11.3,0.0,1008.94,24.8,1
2023-08-02 17:00:00.000 +0200,23.8,0.62,20.2,319.0,11.4,0.0,1008.76,23.8,1
2023-08-02 18:00:00.000 +0200,22.1,0.68,21.8,319.0,11.3,0.0,1008.95,22.1,1
2023-08-02 19:00:00.000 +0200,21.1,0.68,13.7,329.0,11.2,0.0,1008.93,21.1,1
2023-08-02 20:00:00.000 +0200,21.1,0.68,10.4,329.0,10.4,0.0,1009.29,21.1,1
2023-08-02 21:00:00.000 +0200,18.9,0.84,3.4,290.0,10.0,0.0,1009.42,18.9,1
2023-08-02 22:00:00.000 +0200,18.3,0.84,6.4,309.0,15.8,0.0,1009.53,18.3,1
2023-08-02 23:00:00.000 +0200,17.9,0.86,6.0,292.0,15.0,0.0,1009.78,17.9,1
2023-08-20 00:00:00.000 +0200,21.1,0.9,3.2,110.0,15.8,0.0,1017.18,21.1,1
2023-08-20 01:00:00.000 +0200,21.6,0.87,6.2,120.0,15.8,0.0,1016.9,21.6,1
2023-08-20 02:00:00.000 +0200,18.8,0.85,9.3,312.0,15.0,0.0,1017.18,18.8,1
2023-08-20 03:00:00.000 +0200,20.0,0.93,3.3,129.0,15.8,0.0,1016.59,20.0,1
2023-08-20 04:00:00.000 +0200,21.0,0.88,6.4,140.0,15.8,0.0,1016.39,21.0,1
2023-08-20 05:00:00.000 +0200,20.0,0.88,4.8,146.0,15.0,0.0,1016.52,20.0,1
2023-08-20 06:00:00.000 +0200,18.9,0.97,0.0,0.0,15.7,0.0,1016.34,18.9,1
2023-08-20 07:00:00.000 +0200,22.1,0.82,3.2,290.0,10.0,0.0,1016.64,22.1,1
2023-08-20 08:00:00.000 +0200,23.8,0.75,1.0,150.0,10.0,0.0,1016.74,23.8,1
2023-08-20 09:00:00.000 +0200,28.3,0.6,0.8,240.0,10.0,0.0,1017.06,27.2,1
2023-08-20 10:00:00.000 +0200,30.1,0.55,5.2,222.0,10.0,0.0,1016.71,28.8,1
2023-08-20 11:00:00.000 +0200,33.4,0.55,8.9,284.0,10.4,0.0,1017.0,30.9,1
2023-08-20 12:00:00.000 +0200,33.5,0.46,8.2,294.0,10.0,0.0,1016.81,32.0,1
2023-08-20 13:00:00.000 +0200,35.5,0.5,11.4,252.0,10.0,0.0,1016.61,32.6,1
2023-08-20 14:00:00.000 +0200,34.1,0.44,13.7,261.0,10.4,0.0,1015.91,32.6,1
2023-08-20 15:00:00.000 +0200,33.0,0.43,12.7,269.0,10.0,0.0,1016.18,32.2,1
2023-08-20 16:00:00.000 +0200,31.9,0.45,14.2,278.0,10.0,0.0,1015.69,31.1,1
2023-08-20 17:00:00.000 +0200,32.7,0.42,8.7,267.0,10.4,0.0,1015.82,32.1,1
2023-08-20 18:00:00.000 +0200,31.7,0.45,12.4,232.0,10.0,0.0,1014.89,31.0,1
